ANO,SG_UF_ESC,DEPENDENCIA,N_INSCRITOS,N_PARTICIPANTES_D1,N_PARTICIPANTES_D2,N_PARTICIPANTES_D1D2,PERC_PARTIC_D1,PERC_PARTIC_D2,PERC_PARTIC_D1D2,MEDIA_CH,MEDIA_LC,MEDIA_CN,MEDIA_MT,MEDIA_REDACAO,MEDIA_GERAL,MEDIA_COMP1,MEDIA_COMP2,MEDIA_COMP3,MEDIA_COMP4,MEDIA_COMP5,N_REDACOES,N_RED_SEM_PROBLEMAS,N_RED_ANULADA,N_RED_COPIA_TEXTO_MOTIVADOR,N_RED_EM_BRANCO,N_RED_FERE_DH,N_RED_FUGA_TEMA,N_RED_TIPO_TEXTUAL,N_RED_TEXTO_INSUFICIENTE,N_RED_PARTE_DESCONECTADA,PERC_RED_SEM_PROBLEMAS,PERC_RED_ANULADA,PERC_RED_COPIA_TEXTO_MOTIVADOR,PERC_RED_EM_BRANCO,PERC_RED_FERE_DH,PERC_RED_FUGA_TEMA,PERC_RED_TIPO_TEXTUAL,PERC_RED_TEXTO_INSUFICIENTE,PERC_RED_PARTE_DESCONECTADA
2022,AC,Federal,312,291,287,286,"93,27","91,99","91,67","513,28","512,93","496,75","533,34","675,95","547,53","126,94","155,81","122,89","141,17","129,14",291,286,0,0,2,0,1,0,2,0,"98,28",0,0,"0,69",0,"0,34",0,"0,69",0
2022,AC,Municipal,20,13,12,12,65,60,60,"455,18","443,37","459,88","439,91",440,"456,17","84,62",100,"90,77","95,38","69,23",13,10,0,2,0,0,1,0,0,0,"76,92",0,"15,38",0,0,"7,69",0,0,0
2022,AC,Privada,501,483,481,480,"96,41","96,01","95,81","567,2","546,46","528,52","589,95","784,55","604,21","141,24","176,02","143,15","161,08","163,06",483,477,1,2,2,0,0,0,1,0,"98,76","0,21","0,41","0,41",0,0,0,"0,21",0
2022,AL,Estadual,9994,6537,6098,6077,"65,41","61,02","60,81","479,16","467,81","462,75","484,78","520,51","487,26","101,77","119,73","96,35","112,04","90,62",6537,5746,6,125,365,0,213,6,60,16,"87,9","0,09","1,91","5,58",0,"3,26","0,09","0,92","0,24"
2022,AL,Federal,2125,1869,1839,1835,"87,95","86,54","86,35","548,12","544,44","517,71","592,41","709,89","583,48","132,05","163,75","130,64","145,82","137,64",1869,1832,0,3,25,0,5,0,1,3,"98,02",0,"0,16","1,34",0,"0,27",0,"0,05","0,16"
2022,AL,Municipal,23,9,9,9,"39,13","39,13","39,13","434,76","416,69","465,48","476,46","453,33","449,34","84,44","117,78","86,67",100,"64,44",9,8,0,1,0,0,0,0,0,0,"88,89",0,"11,11",0,0,0,0,0,0
2022,AL,Privada,3543,3365,3301,3296,"94,98","93,17","93,03","550,36","534,57","516,22","579,52","726,12","582,53","132,96","166,73","132,18","148,84","145,4",3365,3299,0,16,29,0,14,0,5,2,"98,04",0,"0,48","0,86",0,"0,42",0,"0,15","0,06"
2022,AM,Estadual,24394,13003,11560,11452,"53,3","47,39","46,95","477,9","468,96","461,87","476,42","489,83","481,14","100,16","110,16","94,65","106,42","78,44",13003,11219,13,528,650,0,400,9,154,30,"86,28","0,1","4,06",5,0,"3,08","0,07","1,18","0,23"
2022,AM,Federal,1165,986,937,934,"84,64","80,43","80,17","525,19","521,01","491,79","539,61","641,2","546,36","125,31","144,34","121,58","134,81","115,15",986,953,1,8,13,0,7,1,3,0,"96,65","0,1","0,81","1,32",0,"0,71","0,1","0,3",0
2022,AM,Municipal,211,89,81,77,"42,18","38,39","36,49","460,41","445,44","451,87","460,98","425,84","452,47","86,74","99,33","84,94","94,38","60,45",89,75,2,3,2,0,5,0,2,0,"84,27","2,25","3,37","2,25",0,"5,62",0,"2,25",0
2022,AM,Privada,1967,1722,1671,1670,"87,54","84,95","84,9","564,69","552,84","529,28","592,6","700,2","589,97","134,74","157,94","131,81","146,17","129,54",1722,1675,0,12,29,0,2,0,2,2,"97,27",0,"0,7","1,68",0,"0,12",0,"0,12","0,12"
2022,AP,Estadual,2918,2166,1996,1993,"74,23","68,4","68,3","481,89","468,64","457,3","472,16","527,73","486,25","104,07","121,2","100,32","113,67","88,47",2166,1938,0,55,101,0,53,0,17,2,"89,47",0,"2,54","4,66",0,"2,45",0,"0,78","0,09"
2022,AP,Federal,338,318,315,314,"94,08","93,2","92,9","544,64","531,1","506,83",532,"682,52","560,79","129,62","157,99","128,55","141,07","125,28",318,313,0,0,5,0,0,0,0,0,"98,43",0,0,"1,57",0,0,0,0,0
2022,AP,Municipal,1,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2022,AP,Privada,612,580,568,568,"94,77","92,81","92,81","555,96","544,94","516,16","564,09","730,14","583,6","134,48","166,9","135,41","150,34",143,580,568,0,2,4,0,2,0,4,0,"97,93",0,"0,34","0,69",0,"0,34",0,"0,69",0
2022,BA,Estadual,29405,20793,19555,19456,"70,71","66,5","66,17","491,98","481,72","467,5","491,84","548,93","500,13","106,33","126,36","102,38","116,67","97,19",20793,19018,24,307,743,0,539,7,135,20,"91,46","0,12","1,48","3,57",0,"2,59","0,03","0,65","0,1"
2022,BA,Federal,3218,2912,2854,2849,"90,49","88,69","88,53","567,35","560,84","530,64","594,83","720,66","596,38","134,22","165,76","133,23","146,32","141,13",2912,2878,0,0,22,0,5,0,6,1,"98,83",0,0,"0,76",0,"0,17",0,"0,21","0,03"
2022,BA,Municipal,302,176,165,165,"58,28","54,64","54,64","464,98","453,35","451,68","461,22","472,95","463,77","94,2","109,43","88,75","103,52","77,05",176,151,0,3,7,0,10,1,2,2,"85,8",0,"1,7","3,98",0,"5,68","0,57","1,14","1,14"
2022,BA,Privada,11558,11072,10924,10908,"95,8","94,51","94,38","564,06","548,59","529,13","594,4","756,44","599,59","136,82","173,03","138,27","155,38","152,93",11072,10939,2,26,67,0,16,1,17,4,"98,8","0,02","0,23","0,61",0,"0,14","0,01","0,15","0,04"
2022,Brasil,Estadual,666020,465075,435589,433913,"69,83","65,4","65,15","501,35","493,86","474,7","510,35","554,59","510,86","108,92","127,1","103,44","117,57","97,56",465075,424833,463,9400,17657,0,9189,174,2942,417,"91,35","0,1","2,02","3,8",0,"1,98","0,04","0,63","0,09"
2022,Brasil,Federal,49452,45140,44299,44209,"91,28","89,58","89,4","564,03","555,56","530,84","603,38","720,29","596,13","134,39","164,96","132,27","147,05","141,61",45140,44419,7,84,426,0,103,3,86,12,"98,4","0,02","0,19","0,94",0,"0,23","0,01","0,19","0,03"
2022,Brasil,Municipal,9051,6159,5800,5776,"68,05","64,08","63,82","513,15","505,72","484,14","527,05","574,74","524,45","112,88","132,27","107,42","121,02","101,16",6159,5784,3,88,137,0,101,4,33,9,"93,91","0,05","1,43","2,22",0,"1,64","0,06","0,54","0,15"
2022,Brasil,Privada,227421,213207,209320,209017,"93,75","92,04","91,91","572,71",558,"538,37","615,93","750,77","608,39","138,27","170,77","137,54","154,2","149,98",213207,210801,34,574,1164,0,352,9,252,21,"98,87","0,02","0,27","0,55",0,"0,17",0,"0,12","0,01"
2022,CE,Estadual,93828,66782,63312,62827,"71,17","67,48","66,96","481,17","470,05","465,51","492,04","511,12","487,97","99,1","116,43","94,94","109,48","91,17",66782,56803,122,2850,4068,0,2226,44,572,97,"85,06","0,18","4,27","6,09",0,"3,33","0,07","0,86","0,15"
2022,CE,Federal,1283,1142,1122,1120,"89,01","87,45","87,3","559,34","551,16","526,73","601,36","711,12","591,59","133,57","161,56","130,33","144,9","140,75",1142,1113,0,4,20,0,3,0,2,0,"97,46",0,"0,35","1,75",0,"0,26",0,"0,18",0
2022,CE,Municipal,99,56,50,50,"56,57","50,51","50,51","469,59","458,05","471,93","475,48","481,43","484,61","95,71","110,71","89,64","103,21","82,14",56,50,0,0,3,0,2,0,1,0,"89,29",0,0,"5,36",0,"3,57",0,"1,79",0
2022,CE,Privada,7762,7429,7353,7343,"95,71","94,73","94,6","578,83","556,92","542,05","629,34","786,64","619,56","142,73","175,93","143,39","162,31","162,28",7429,7350,1,24,30,0,15,0,9,0,"98,94","0,01","0,32","0,4",0,"0,2",0,"0,12",0
2022,DF,Estadual,11832,9395,8879,8856,"79,4","75,04","74,85","515,55","516,79","482,12","517,71","575,92","525,23","113,57","132,56","107,39","120,66","101,73",9395,8799,5,68,353,0,121,5,41,3,"93,66","0,05","0,72","3,76",0,"1,29","0,05","0,44","0,03"
2022,DF,Federal,829,751,739,735,"90,59","89,14","88,66","565,04","561,29","532,68","590,38","671,64","585,75","131,11","153,64","124,23","139,47","123,2",751,735,0,1,10,0,2,0,3,0,"97,87",0,"0,13","1,33",0,"0,27",0,"0,4",0
2022,DF,Privada,6687,6292,6188,6180,"94,09","92,54","92,42","578,81","569,21","548,35","615,83","747,77","613,31","139,54","171,4","136,79","153,44","146,61",6292,6246,0,5,29,0,7,0,5,0,"99,27",0,"0,08","0,46",0,"0,11",0,"0,08",0
2022,ES,Estadual,14270,10800,10140,10116,"75,68","71,06","70,89","514,03","502,07","480,86","524,3","589,52","525,96","114,19","132,18","108,69","123,88","110,59",10800,10094,3,159,357,0,118,2,60,7,"93,46","0,03","1,47","3,31",0,"1,09","0,02","0,56","0,06"
2022,ES,Federal,2099,1984,1956,1949,"94,52","93,19","92,85","592,67","573,42","563,76","648,4","774,76","631,45","142,22","175,61","141,69","158,39","156,84",1984,1969,0,0,13,0,0,0,1,1,"99,24",0,0,"0,66",0,0,0,"0,05","0,05"
2022,ES,Municipal,23,14,13,13,"60,87","56,52","56,52","509,28","512,51","469,72","480,21","545,71","510,29","101,43","132,86","104,29","114,29","92,86",14,13,0,1,0,0,0,0,0,0,"92,86",0,"7,14",0,0,0,0,0,0
2022,ES,Privada,3606,3339,3281,3274,"92,6","90,99","90,79","579,82","560,74","544,58","630,89","785,47","621,71","142,4","175,78","144,3","161,35","161,63",3339,3296,1,12,21,0,4,0,5,0,"98,71","0,03","0,36","0,63",0,"0,12",0,"0,15",0
2022,GO,Estadual,37773,20749,19135,19024,"54,93","50,66","50,36","496,14","486,67","472,16","505,43","549,14","506,71","107,02","127,33","102,83","117,15","94,82",20749,18966,21,369,766,0,485,8,115,19,"91,41","0,1","1,78","3,69",0,"2,34","0,04","0,55","0,09"
2022,GO,Federal,1370,1252,1225,1224,"91,39","89,42","89,34","558,66","550,78","523,38","581,83","703,66","585,05","130,59","162,65","129,66","143,58","137,17",1252,1234,0,2,11,0,2,0,2,1,"98,56",0,"0,16","0,88",0,"0,16",0,"0,16","0,08"
2022,GO,Municipal,115,63,64,61,"54,78","55,65","53,04","506,01","487,1","480,82","499,84","583,49","513,51","111,75","135,24","109,52","123,81","103,17",63,60,0,0,1,0,1,0,1,0,"95,24",0,0,"1,59",0,"1,59",0,"1,59",0
2022,GO,Privada,8305,7718,7565,7554,"92,93","91,09","90,96","571,95","555,5","537,72","612,46","772,61","611,62","140,42","174,53","141,51","159,24","156,92",7718,7639,1,15,45,0,7,0,10,1,"98,98","0,01","0,19","0,58",0,"0,09",0,"0,13","0,01"
2022,MA,Estadual,21727,16107,15231,15170,"74,13","70,1","69,82","476,38","462,51","462,12","480,49","540,98","488,07","105,48","124,15","100,97","116,66","93,72",16107,14468,18,382,602,0,482,6,121,28,"89,82","0,11","2,37","3,74",0,"2,99","0,04","0,75","0,17"
2022,MA,Federal,2462,2225,2175,2173,"90,37","88,34","88,26","524,89","519,09","498,69","546,57","680,52","555,25","127,33","156,93","125,46","140,39","130,42",2225,2161,0,12,34,0,12,0,6,0,"97,12",0,"0,54","1,53",0,"0,54",0,"0,27",0
2022,MA,Municipal,135,89,85,84,"65,93","62,96","62,22","478,9","458,93","461,82","481,78","550,11","488,39","108,31","126,29","102,47","118,88","94,16",89,82,0,1,1,0,4,0,1,0,"92,13",0,"1,12","1,12",0,"4,49",0,"1,12",0
2022,MA,Privada,3355,3182,3135,3131,"94,84","93,44","93,32","555,18","537,92","518,53","587,39","761,96","593,53","137,86","172,78","140,6","158,62","152,09",3182,3123,0,17,25,0,13,0,4,0,"98,15",0,"0,53","0,79",0,"0,41",0,"0,13",0
2022,MG,Estadual,42958,31258,29413,29338,"72,76","68,47","68,29","518,09","508,9","486,53","534,48","583,82","530,01","114,23","133,79","108,27","122,7","104,83",31258,29329,30,417,949,0,359,9,152,13,"93,83","0,1","1,33","3,04",0,"1,15","0,03","0,49","0,04"
2022,MG,Federal,5743,5454,5382,5379,"94,97","93,71","93,66","583,88","572,3","553,28","640,1","762,17","623,23","140,3","173,54","138,62","154,77","154,94",5454,5386,0,10,35,0,11,0,11,1,"98,75",0,"0,18","0,64",0,"0,2",0,"0,2","0,02"
2022,MG,Municipal,687,517,492,492,"75,25","71,62","71,62","546,48",532,"511,38","570,92","623,98","559,55","122,17","142,94","116,05","129,32","113,5",517,497,0,3,12,0,4,0,1,0,"96,13",0,"0,58","2,32",0,"0,77",0,"0,19",0
2022,MG,Privada,19481,18618,18436,18413,"95,57","94,64","94,52","588,88","569,5","553,61","648,45","802,59","633,5","144,78","180,88","146,11","165,13","165,69",18618,18514,4,16,52,0,21,0,10,1,"99,44","0,02","0,09","0,28",0,"0,11",0,"0,05","0,01"
2022,MS,Estadual,9064,6342,5871,5834,"69,97","64,77","64,36","497,36","489,36","470,24","501,84","549,71","506,29","108,83","126,49","103,6","116,93","93,86",6342,5842,4,109,226,0,114,1,39,7,"92,12","0,06","1,72","3,56",0,"1,8","0,02","0,61","0,11"
2022,MS,Federal,1308,1124,1103,1099,"85,93","84,33","84,02","557,98","557,04","532,38","601,11","686,73","588,66","129,23","158,7","126,07","140,14","132,58",1124,1097,0,3,18,0,4,0,1,1,"97,6",0,"0,27","1,6",0,"0,36",0,"0,09","0,09"
2022,MS,Municipal,42,17,16,16,"40,48","38,1","38,1","467,55","483,53","447,21","468,38","537,65","488,33","102,35","128,24",100,120,"87,06",17,16,0,0,1,0,0,0,0,0,"94,12",0,0,"5,88",0,0,0,0,0
2022,MS,Privada,2691,2469,2429,2422,"91,75","90,26",90,"566,2","552,97","541,41","616,76","750,5","606,92","139,45","170,55","138,48","154,27","147,74",2469,2441,0,11,12,0,2,0,2,1,"98,87",0,"0,45","0,49",0,"0,08",0,"0,08","0,04"
2022,MT,Estadual,11787,8150,7484,7447,"69,14","63,49","63,18","491,71","481,75","469,17","496,18","527,31","498,62","104,05","121,13","98,66","112,66","90,8",8150,7278,8,174,450,0,162,3,70,5,"89,3","0,1","2,13","5,52",0,"1,99","0,04","0,86","0,06"
2022,MT,Federal,1623,1468,1431,1425,"90,45","88,17","87,8","539,06","533,01","512,62","567,53","678,49","568,64","126,63","157,08","123,83","138,75","132,19",1468,1432,0,2,23,0,5,1,5,0,"97,55",0,"0,14","1,57",0,"0,34","0,07","0,34",0
2022,MT,Municipal,63,35,31,31,"55,56","49,21","49,21","480,35","468,33","456,3","467,13","478,29","472,19",96,"112,57","91,43","106,29",72,35,32,0,2,0,0,0,0,0,1,"91,43",0,"5,71",0,0,0,0,0,"2,86"
2022,MT,Privada,3404,3194,3144,3137,"93,83","92,36","92,16","560,73","544,58","525,74","601,39","757,98","599,36","136,41","172,69","138,61","156,41","153,86",3194,3144,0,16,24,0,6,0,4,0,"98,43",0,"0,5","0,75",0,"0,19",0,"0,13",0
2022,PA,Estadual,24211,18009,16950,16907,"74,38","70,01","69,83","485,43","469,16","462,38","479,52","549,1","492,62","105,24","125,95","103,17","117,11","97,62",18009,16264,19,451,673,0,426,6,141,29,"90,31","0,11","2,5","3,74",0,"2,37","0,03","0,78","0,16"
2022,PA,Federal,1702,1545,1506,1504,"90,78","88,48","88,37","544,69","533,11","511,95","564,03","702,33","572,66","129,18","161,22","129,67","145,29","136,97",1545,1520,1,5,13,0,4,0,2,0,"98,38","0,06","0,32","0,84",0,"0,26",0,"0,13",0
2022,PA,Municipal,1740,1130,1043,1037,"64,94","59,94","59,6","476,05","456,71","458,03","469,81","532,48","483,14","101,84","122,39","100,57","114,34","93,35",1130,1018,0,28,41,0,33,1,7,2,"90,09",0,"2,48","3,63",0,"2,92","0,09","0,62","0,18"
2022,PA,Privada,7244,6878,6746,6740,"94,95","93,13","93,04","557,24","536,7","517,19","573,24","762,45","590,99","136,23","172,87","140,47","157,76","155,12",6878,6722,0,43,80,0,14,0,18,1,"97,73",0,"0,63","1,16",0,"0,2",0,"0,26","0,01"
2022,PB,Estadual,14944,10237,9764,9734,"68,5","65,34","65,14","489,59","479,41","468,63","490,59","561,17","501,38","106,32","129,38","103,34","118,8","103,34",10237,9229,7,230,465,0,201,5,92,8,"90,15","0,07","2,25","4,54",0,"1,96","0,05","0,9","0,08"
2022,PB,Federal,1698,1593,1568,1565,"93,82","92,34","92,17","550,6","540,29","513,89","582,07","731,17","584,61","134,27","167,28","133,71","150,52","145,39",1593,1570,0,3,14,0,4,0,2,0,"98,56",0,"0,19","0,88",0,"0,25",0,"0,13",0
2022,PB,Municipal,67,40,38,38,"59,7","56,72","56,72","485,09","478,32","484,17","484,69","504,5","494,68","102,5",118,"94,5","107,5",82,40,35,0,1,2,0,1,0,1,0,"87,5",0,"2,5",5,0,"2,5",0,"2,5",0
2022,PB,Privada,4774,4626,4588,4582,"96,9","96,1","95,98","565,79","547,41","528,53","600,19","774,13","604,05","138,77","175,46","140,67","160,37","158,85",4626,4552,3,24,33,0,11,1,2,0,"98,4","0,06","0,52","0,71",0,"0,24","0,02","0,04",0
2022,PE,Estadual,33010,23522,22179,22141,"71,26","67,19","67,07","496,7","490,03","477,58","515,22","561,62","512,38","107,45","129,7","103,89","118,79","101,79",23522,21063,22,531,1204,0,481,7,202,12,"89,55","0,09","2,26","5,12",0,"2,04","0,03","0,86","0,05"
2022,PE,Federal,1808,1647,1612,1609,"91,1","89,16","88,99","566,6","556,52","532,17","610,29","712,33","596,69","132,85","163,78","131,61","145,54","138,55",1647,1615,0,3,23,0,3,0,3,0,"98,06",0,"0,18","1,4",0,"0,18",0,"0,18",0
2022,PE,Municipal,66,33,32,32,50,"48,48","48,48","481,79","472,95","466,64","496,53","553,94","493,19","107,88","129,7","104,85","118,79","92,73",33,31,0,1,0,0,1,0,0,0,"93,94",0,"3,03",0,0,"3,03",0,0,0
2022,PE,Privada,8678,8383,8285,8278,"96,6","95,47","95,39","563,37","549,74","529,81","607,1","746,17","600,14","136,31","171,27","137,01","153,48","148,1",8383,8229,1,53,69,0,14,1,14,2,"98,16","0,01","0,63","0,82",0,"0,17","0,01","0,17","0,02"
2022,PI,Estadual,10699,8108,7768,7753,"75,78","72,6","72,46","479,72","465,69","460,32","485,93","547,84","490,67","105,23","126,06","102,18","117,94","96,43",8108,7326,3,302,243,0,191,0,37,6,"90,36","0,04","3,72",3,0,"2,36",0,"0,46","0,07"
2022,PI,Federal,1618,1542,1524,1523,"95,3","94,19","94,13","528,56","519,11","500,41","559,41","716,29","565,61","130,01","163,98","130,23","147,99","144,07",1542,1502,0,10,17,0,7,0,5,1,"97,41",0,"0,65","1,1",0,"0,45",0,"0,32","0,06"
2022,PI,Municipal,90,56,55,55,"62,22","61,11","61,11","456,53","442,89","456,41","473,78","502,5","466,4","99,29","116,79","91,79","108,57","86,07",56,49,0,5,0,0,2,0,0,0,"87,5",0,"8,93",0,0,"3,57",0,0,0
2022,PI,Privada,3889,3780,3765,3760,"97,2","96,81","96,68","574,21","555,05","540,76","625,12","809,08","621,03","144,06","182,49","149,47","167,92","165,15",3780,3743,0,17,9,0,3,0,7,1,"99,02",0,"0,45","0,24",0,"0,08",0,"0,19","0,03"
2022,PR,Estadual,34444,24566,22829,22769,"71,32","66,28","66,1","514,01","506,35","485,8","525,94","562,5","522,61","113,64","128,76","105,86","118,84","95,4",24566,23217,20,374,531,0,313,7,91,13,"94,51","0,08","1,52","2,16",0,"1,27","0,03","0,37","0,05"
2022,PR,Federal,1718,1529,1508,1505,89,"87,78","87,6","579,32","568,1","541,15","617,14","708,79","603,4","134,61","163,87","129,93","143,79","136,59",1529,1522,0,0,4,0,3,0,0,0,"99,54",0,0,"0,26",0,"0,2",0,0,0
2022,PR,Municipal,48,25,19,19,"52,08","39,58","39,58","514,95","477,6",486,"503,74","537,6","503,57",112,"116,8","105,6","117,6","85,6",25,24,0,0,0,0,1,0,0,0,96,0,0,0,0,4,0,0,0
2022,PR,Privada,14097,12565,12213,12198,"89,13","86,64","86,53","572,67","559,14","542,4","618,23","713,68","602,59","135,17","163,76","131,65","145,94","137,16",12565,12448,3,31,47,0,20,1,15,0,"99,07","0,02","0,25","0,37",0,"0,16","0,01","0,12",0
2022,RJ,Estadual,38033,25926,24105,24044,"68,17","63,38","63,22","508,76","504,63","475,17","506,82","552,74","513,82","111,03","126,93","102,77","117,15","94,87",25926,23874,25,332,961,0,538,8,169,19,"92,09","0,1","1,28","3,71",0,"2,08","0,03","0,65","0,07"
2022,RJ,Federal,4680,4261,4177,4168,"91,05","89,25","89,06","588,52","577,86","548,54","641,78","746,4","621,98","139,83","170,68","137,09","151,51","147,3",4261,4217,0,3,23,0,10,0,8,0,"98,97",0,"0,07","0,54",0,"0,23",0,"0,19",0
2022,RJ,Municipal,830,512,481,477,"61,69","57,95","57,47","521,89","514,12","488,23","526,41","581,13","530,74","114,84","132,3","107,97","122,23","103,79",512,479,0,4,15,0,10,0,2,2,"93,55",0,"0,78","2,93",0,"1,95",0,"0,39","0,39"
2022,RJ,Privada,24892,23655,23256,23223,"95,03","93,43","93,3","575,96","560,86","534,7","615,42","753,71","609,47","139,38","171,3","137,87","155,17","149,98",23655,23361,2,61,143,0,49,2,36,1,"98,76","0,01","0,26","0,6",0,"0,21","0,01","0,15",0
2022,RN,Estadual,9653,7496,7116,7097,"77,65","73,72","73,52","491,67","484,26","470,44","492,16","555,9","502,01","107,16","127,59","102,65","118,14","100,35",7496,6860,17,133,262,0,155,5,60,4,"91,52","0,23","1,77","3,5",0,"2,07","0,07","0,8","0,05"
2022,RN,Federal,2821,2656,2618,2612,"94,15","92,8","92,59","569,59","565,66","533,59","611,62","747,69","606,66","138,74","170,47","137,44","152,53","148,5",2656,2625,5,3,17,0,3,0,3,0,"98,83","0,19","0,11","0,64",0,"0,11",0,"0,11",0
2022,RN,Municipal,16,12,12,12,75,75,75,"517,82","492,24","486,61","509,36","551,67","511,54",110,"126,67",105,125,85,12,12,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2022,RN,Privada,4211,4078,4006,4003,"96,84","95,13","95,06","565,35","550,48","532,36","602,49","767,3","604,89","138,2","173,64","139,96","158,87","156,63",4078,4023,0,24,22,0,6,0,3,0,"98,65",0,"0,59","0,54",0,"0,15",0,"0,07",0
2022,RO,Estadual,8030,5127,4728,4705,"63,85","58,88","58,59","492,74","481,11","469,13","496,11","554,78","503,87","106,31","126,22","103,58","117,89","100,77",5127,4669,5,151,176,0,96,1,24,5,"91,07","0,1","2,95","3,43",0,"1,87","0,02","0,47","0,1"
2022,RO,Federal,783,696,670,669,"88,89","85,57","85,44","530,01","526,09","500,09","555,88","675,46","560,04","124,6","155,49","124,28","137,24","133,85",696,669,0,4,17,0,1,0,4,1,"96,12",0,"0,57","2,44",0,"0,14",0,"0,57","0,14"
2022,RO,Municipal,19,6,5,5,"31,58","26,32","26,32","401,58","442,25","456,42","476,86","586,67","513,78","103,33","143,33","96,67","113,33",130,6,5,0,0,1,0,0,0,0,0,"83,33",0,0,"16,67",0,0,0,0,0
2022,RO,Privada,855,772,753,752,"90,29","88,07","87,95","553,56","538,54","517,55","587,97","727,56","586,11","133,7","166,68","133,34","149,66","144,17",772,761,0,3,4,0,3,0,1,0,"98,58",0,"0,39","0,52",0,"0,39",0,"0,13",0
2022,RR,Estadual,1697,1068,968,960,"62,93","57,04","56,57","498,97","491,47","478,76","503,3","527,88","506,88","105,97","121,33","100,96","112,13","87,49",1068,945,0,25,58,0,33,0,4,3,"88,48",0,"2,34","5,43",0,"3,09",0,"0,37","0,28"
2022,RR,Federal,261,208,199,199,"79,69","76,25","76,25","538,53","537,26","509,59","557,93","643,85","559,52","124,62","147,5","117,79","132,6","121,35",208,202,0,0,3,0,0,0,3,0,"97,12",0,0,"1,44",0,0,0,"1,44",0
2022,RR,Municipal,2,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2022,RR,Privada,259,234,229,228,"90,35","88,42","88,03","553,98","547,76","518,66","572,82","691,62","579,73","130,68","162,14","124,79","142,05","131,97",234,226,0,0,6,0,1,0,1,0,"96,58",0,0,"2,56",0,"0,43",0,"0,43",0
2022,RS,Estadual,28580,21618,20030,19994,"75,64","70,08","69,96","517,59","514,45","486,21","531,16","588,39","531,9","117,38","132,88","109,61","123,55","104,96",21618,20416,17,157,689,0,218,8,103,10,"94,44","0,08","0,73","3,19",0,"1,01","0,04","0,48","0,05"
2022,RS,Federal,2929,2635,2596,2591,"89,96","88,63","88,46","578,43","569,76","542,3","624,99","727,28","609,68","137,14","165,74","133,53","147,75","143,13",2635,2599,0,2,24,0,5,0,4,1,"98,63",0,"0,08","0,91",0,"0,19",0,"0,15","0,04"
2022,RS,Municipal,455,322,302,301,"70,77","66,37","66,15","511,66","502,73","482,97","514,85","560,43","517,85","112,05","129,81","104,16","119,13","95,28",322,305,0,3,8,0,2,1,2,1,"94,72",0,"0,93","2,48",0,"0,62","0,31","0,62","0,31"
2022,RS,Privada,9878,9054,8797,8782,"91,66","89,06","88,9","577,9","567,4","541,01","626,18","753,32","614,96","140,32","170,47","137,22","153,34","151,97",9054,8952,2,19,58,0,10,1,10,2,"98,87","0,02","0,21","0,64",0,"0,11","0,01","0,11","0,02"
2022,SC,Estadual,20339,14560,13451,13433,"71,59","66,13","66,05","519,34","513,8","488,05","530,59",579,"529,79","116,26","132,65","108,2","121,47","100,41",14560,13816,6,90,420,0,137,2,84,5,"94,89","0,04","0,62","2,88",0,"0,94","0,01","0,58","0,03"
